citedDOI,journal_is_oa,is_oa,oa_status
10.1175/1520-0469(1993)050<2116:SWITA>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1999)056<2796:VAPVIM>2.0.CO;2,FALSE,TRUE,hybrid
10.1029/94JA02808,FALSE,TRUE,green
10.1029/95JD00198,FALSE,FALSE,closed
10.1029/97JD02308,FALSE,FALSE,closed
10.1175/1520-0469(2003)60<1024:BEIPVD>2.0.CO;2,FALSE,TRUE,green
10.1175/1520-0469(2003)060<0667:AASNGW>2.0.CO;2,FALSE,TRUE,hybrid
10.2151/jmsj.80.939,FALSE,TRUE,bronze
10.1175/MWR-D-11-00061.1,FALSE,TRUE,green
10.5194/npg-3-236-1996,TRUE,TRUE,gold
10.1256/smsqj.52503,FALSE,FALSE,closed
10.1002/qj.49712454905,FALSE,FALSE,closed
10.1175/2009JAS3200.1,FALSE,TRUE,hybrid
10.1175/JAS3631.1,FALSE,TRUE,hybrid
10.1175/1520-0469(1976)033<0507:TGOLWB>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1995)052<0436:PWFBMI>2.0.CO;2,FALSE,TRUE,hybrid
10.1016/S0065-2687(08)60052-7,FALSE,FALSE,closed
10.1175/1520-0469(2002)059<2073:MWOMBI>2.0.CO;2,FALSE,TRUE,green
10.1016/0012-8252(88)90069-4,FALSE,FALSE,closed
10.1002/qj.103,FALSE,FALSE,closed
10.1175/JAS3836.1,FALSE,TRUE,hybrid
10.1017/S0022112091002756,FALSE,TRUE,green
10.1023/A:1019910622806,FALSE,FALSE,closed
10.1007/s10546-008-9310-1,FALSE,TRUE,hybrid
10.1029/1999GL900270,FALSE,TRUE,green
10.1007/s10712-003-1280-8,FALSE,FALSE,closed
10.1146/annurev.fluid.34.090601.130953,FALSE,TRUE,green
10.1175/2008JAMC1816.1,FALSE,TRUE,green
10.2478/s11600-009-0028-3,FALSE,FALSE,closed
10.1029/RS004i012p01269,FALSE,FALSE,closed
10.1175/2010JAS3495.1,FALSE,TRUE,green
10.1017/S0022112000002706,FALSE,FALSE,closed
10.5194/npg-15-607-2008,TRUE,TRUE,gold
10.1063/1.2009010,FALSE,FALSE,closed
10.5194/npg-13-9-2006,TRUE,TRUE,gold
10.1098/rsta.2012.0212,FALSE,TRUE,bronze
10.1029/2009GL038632,FALSE,TRUE,green
10.1175/JAS-D-10-05010.1,FALSE,TRUE,green
10.1175/JAS-D-14-0129.1,FALSE,TRUE,green
10.1175/JAS-D-12-0233.1,FALSE,TRUE,green
10.1175/JAS-D-11-082.1,FALSE,TRUE,green
10.1175/JAMC-D-10-05006.1,FALSE,TRUE,green
10.1023/A:1026097926169,FALSE,FALSE,closed
10.1023/A:1019969131774,FALSE,TRUE,green
10.1175/1520-0469(1994)051<3261:IGWGAH>2.0.CO;2,FALSE,TRUE,bronze
10.1007/s10546-011-9611-7,FALSE,TRUE,bronze
10.1002/qj.2357,FALSE,TRUE,green
10.1002/qj.2008,FALSE,TRUE,green
10.1175/2007JAS2577.1,FALSE,TRUE,green
10.1175/2009JAS3065.1,FALSE,TRUE,green
10.1175/1520-0469(1976)033<1660:FTAITD>2.0.CO;2,FALSE,TRUE,hybrid
10.1007/s10546-004-1293-y,FALSE,FALSE,closed
10.1016/S0377-0265(01)00069-0,FALSE,FALSE,closed
10.1007/s10546-011-9672-7,FALSE,FALSE,closed
10.1017/S0022112095000644,FALSE,FALSE,closed
10.1029/JC092iC05p05231,FALSE,FALSE,closed
10.1098/rsta.1977.0112,FALSE,FALSE,closed
10.1175/2008JAS2729.1,FALSE,TRUE,hybrid
10.1007/s10546-009-9354-x,FALSE,FALSE,closed
10.1175/1520-0493(2000)128<2423:TLCOAM>2.0.CO;2,FALSE,TRUE,hybrid
10.1017/S0022112005006798,FALSE,FALSE,closed
10.1002/qj.2004,FALSE,FALSE,closed
10.1175/2008JTECHA1114.1,FALSE,TRUE,hybrid
10.1016/j.agrformet.2011.02.012,FALSE,FALSE,closed
10.1146/annurev-fluid-011212-140730,FALSE,TRUE,green
10.1175/1520-0493(1970)098<0220:TDSOLW>2.3.CO;2,FALSE,TRUE,hybrid
10.1007/s10546-009-9420-4,FALSE,TRUE,green
10.2478/s11600-011-0072-7,FALSE,TRUE,green
10.1016/S0168-9002(03)01368-8,FALSE,TRUE,green
10.1038/nature13956,FALSE,FALSE,closed
10.1126/science.1231518,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1119/1.4938403,FALSE,TRUE,bronze
10.1029/97JA03329,FALSE,TRUE,green
10.1109/36.225519,FALSE,TRUE,green
10.1002/2015JA021815,FALSE,FALSE,closed
10.1007/s11214-013-9991-8,FALSE,TRUE,hybrid
10.1029/92GL00624,FALSE,FALSE,closed
10.1029/97GL00859,FALSE,FALSE,closed
10.1002/2013GL059165,FALSE,TRUE,green
10.1016/S1364-6826(01)00088-8,FALSE,FALSE,closed
10.1038/nature03939,FALSE,FALSE,closed
10.1016/j.jastp.2007.11.003,FALSE,FALSE,closed
10.1002/2015JA021395,FALSE,TRUE,hybrid
10.1029/2004JA010974,FALSE,FALSE,closed
10.1029/2001JA000070,FALSE,FALSE,closed
10.1007/s11214-013-9993-6,FALSE,TRUE,hybrid
10.1029/2012GM001313,FALSE,TRUE,green
10.1029/JA077i019p03455,FALSE,FALSE,closed
10.1007/s11214-012-9908-y,FALSE,TRUE,hybrid
10.1029/JZ066i011p03681,FALSE,FALSE,closed
10.1007/s11214-012-9941-x,FALSE,TRUE,hybrid
10.1126/science.1237743,FALSE,FALSE,closed
10.1029/2002GL016513,FALSE,FALSE,closed
10.1029/JA078i001p00092,FALSE,TRUE,green
10.1007/s11214-013-0007-5,FALSE,TRUE,hybrid
10.1029/98JA01740,FALSE,FALSE,closed
10.1029/2010GL044990,FALSE,FALSE,closed
10.1002/2014JA019770,FALSE,TRUE,green
10.2514/8.7396,FALSE,FALSE,closed
10.1175/JCLI-D-15-0849.1,FALSE,TRUE,hybrid
10.1002/2016GL068092,FALSE,TRUE,hybrid
10.1038/NCLIMATE2848,FALSE,FALSE,closed
10.5194/essd-7-245-2015,TRUE,TRUE,gold
10.1002/2014GL059274,FALSE,TRUE,hybrid
10.1002/2016GL069102,FALSE,TRUE,hybrid
10.1038/nclimate3328,FALSE,TRUE,green
10.1007/BF00881092,FALSE,FALSE,closed
10.1175/JCLI-D-15-0687.1,FALSE,TRUE,hybrid
10.1038/nature17145,FALSE,FALSE,closed
10.1038/315207a0,FALSE,FALSE,closed
10.1126/sciadv.1601365,TRUE,TRUE,gold
10.1126/sciadv.1501923,TRUE,TRUE,gold
10.1111/gcb.13342,FALSE,FALSE,closed
10.1002/2016GL070067View.,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1029/2008GL036205,FALSE,FALSE,closed
10.1016/j.rse.2016.01.001,FALSE,FALSE,closed
10.1175/JCLI-D-15-0654.1,FALSE,TRUE,hybrid
10.1002/2015GL066855,FALSE,TRUE,hybrid
10.1029/2007JF000883,FALSE,TRUE,green
10.1002/2015JD024316,FALSE,TRUE,bronze
10.1038/321759a0,FALSE,FALSE,closed
10.1002/2016GL069315,FALSE,TRUE,hybrid
10.1038/249810a0,FALSE,FALSE,closed
10.1038/nclimate2524,FALSE,FALSE,closed
10.5194/gmd-10-2495-2017,TRUE,TRUE,gold
10.1126/science.aag2345,FALSE,TRUE,bronze
10.1007/s003820050222,FALSE,TRUE,green
10.1038/ncomms13043,TRUE,TRUE,gold
10.1002/2017GL074304,FALSE,TRUE,hybrid
10.1002/grl.50316,FALSE,FALSE,closed
10.1175/JCLI-D-14-00095.1,FALSE,TRUE,hybrid
10.1002/2016GL071489,FALSE,TRUE,hybrid
10.1175/JCLI-D-17-0027.1,FALSE,TRUE,hybrid
10.1175/2010JCLI3421.1,FALSE,TRUE,green
10.1175/JCLI-D-16-0197.1,FALSE,TRUE,green
10.1038/nclimate3248,FALSE,FALSE,closed
10.1175/JCLI-D-12-00341.1,FALSE,TRUE,green
10.1126/science.1108142,FALSE,FALSE,closed
10.1029/1999RG900008,FALSE,TRUE,green
10.1007/s10712-014-9284-0,FALSE,TRUE,hybrid
10.1002/2014JC010094,FALSE,TRUE,green
10.1002/rog.20022,FALSE,TRUE,green
10.1175/2007JTECHA1053.1,FALSE,TRUE,green
10.1175/1525-7541(2003)004<1147:TVGPCP>2.0.CO;2,FALSE,TRUE,green
10.1175/2007JAS2348.1,FALSE,TRUE,green
10.1191/095968399669125102,FALSE,TRUE,green
10.1175/1520-0477-92.6.s1,FALSE,FALSE,closed
10.1175/JCLI3937.1,FALSE,TRUE,hybrid
10.1038/ngeo208,FALSE,FALSE,closed
10.1146/annurev-earth-060614-105344,FALSE,FALSE,closed
10.1126/science.1067123,FALSE,TRUE,green
10.1126/science.1089802,FALSE,FALSE,closed
10.1196/ANNALS.1446.012,FALSE,TRUE,green
10.1016/j.pocean.2006.03.007,FALSE,FALSE,closed
10.1196/annals.1446.012,FALSE,TRUE,green
10.1038/NCLIMATE2313,FALSE,FALSE,closed
10.1175/2012BAMSSTATEOFTHECLIMATE.1,FALSE,FALSE,closed
10.1029/2005GL023112,FALSE,FALSE,closed
10.1007/s00382-014-2451-7,FALSE,FALSE,closed
10.1002/2013GL057999,FALSE,FALSE,closed
10.1029/2006JC003798,FALSE,TRUE,green
10.1002/2013JC008871,FALSE,TRUE,green
10.1175/JCLI-D-13-00652.1,FALSE,TRUE,green
10.1038/NCLIMATE1354,FALSE,FALSE,closed
10.5194/essd-6-69-2014,TRUE,TRUE,gold
10.1175/JCLI-D-12-00628.1,FALSE,TRUE,hybrid
10.1002/wcc.337,FALSE,FALSE,closed
10.1098/rspa.2011.0422,FALSE,TRUE,bronze
10.1002/jgrg.20100,FALSE,FALSE,closed
10.1175/JCLI-D-13-00149.1,FALSE,TRUE,green
10.1175/JCLI-D-14-00105.1,FALSE,TRUE,hybrid
10.1175/JPO-D-13-033.1,FALSE,TRUE,green
10.5194/essd-5-71-2013,TRUE,TRUE,gold
10.1175/JCLI3797.1,FALSE,TRUE,hybrid
10.1098/rstb.2008.0019,FALSE,TRUE,green
10.1038/nature05317,FALSE,FALSE,closed
10.1175/1520-0493(1998)126<1013:AICMFE>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0477-92.6.S1,FALSE,FALSE,closed
10.1175/2014BAMSStateoftheClimate.1,FALSE,FALSE,closed
10.1175/JCLI3659.1,FALSE,TRUE,green
10.1175/1520-0477(2000)81[s1:CAF]2.0.CO;2,FALSE,TRUE,hybrid
10.1111/j.1365-2486.2011.02476.x,FALSE,TRUE,green
10.1007/s00382-008-0408-4,FALSE,FALSE,closed
10.1002/jgrd.50480,FALSE,TRUE,green
10.5194/acp-8-4799-2008,TRUE,TRUE,gold
10.1175/2008BAMS2639.1,FALSE,TRUE,green
10.1002/joc.2059,FALSE,FALSE,closed
10.1029/2012GL051685,FALSE,FALSE,closed
10.1038/NGEO1767,FALSE,FALSE,closed
10.1175/2013BAMSStateoftheClimate.1,FALSE,FALSE,closed
10.1016/j.gloplacha.2012.10.018,FALSE,FALSE,closed
10.1029/JC086iC08p07395,FALSE,FALSE,closed
10.5194/tc-6-807-2012,TRUE,TRUE,gold
10.1029/2012GL053055,FALSE,TRUE,green
10.1175/BAMS-D-13-00047.1,FALSE,TRUE,green
10.1002/2015GL063306,FALSE,TRUE,hybrid
10.1175/1520-0485(2002)032<2938:DMAAOT>2.0.CO;2,FALSE,TRUE,green
10.1016/j.jhydrol.2006.03.022,FALSE,FALSE,closed
10.5194/bg-10-6225-2013,TRUE,TRUE,gold
10.5194/acp-14-6983-2014,TRUE,TRUE,gold
10.5194/tc-6-821-2012,TRUE,TRUE,gold
10.1175/2012BAMSSTATEOFTHECLIMATE.1.,FALSE,FALSE,closed
10.1029/2007GL030126,FALSE,TRUE,green
10.1175/1520-0450(1999)038<0726:AGAOSD>2.0.CO;2,FALSE,TRUE,hybrid
10.1038/nature14283,FALSE,TRUE,green
10.1175/2014BAMSStateoftheClimate.l,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1175/2011JCLI4074.1,FALSE,TRUE,green
10.1175/1520-0442(2004)017<0109:MTEMOA>2.0.CO;2,FALSE,TRUE,green
10.1155/2012/529064,TRUE,TRUE,gold
10.5194/tc-5-219-2011,TRUE,TRUE,gold
10.5194/os-10-683-2014,TRUE,TRUE,gold
10.1088/1748-9326/5/1/015004,TRUE,TRUE,gold
10.1175/1520-0469(1986)043<1319:TAOTSP>2.0.CO;2,FALSE,TRUE,bronze
10.1175/JCLI3457.1,FALSE,TRUE,green
10.1175/JCLI4282.1,FALSE,TRUE,green
10.1029/2007GC001861,FALSE,TRUE,green
10.1175/2009JAS3101.1,FALSE,TRUE,green
10.1088/1748-9326/9/12/124007,TRUE,TRUE,gold
10.1029/2011JC007102,FALSE,TRUE,green
10.3390/rs6065559,TRUE,TRUE,gold
10.1038/nature07286,FALSE,FALSE,closed
10.5067/8GQ8LZQVL0VL,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1038/nclimate2159,FALSE,FALSE,closed
10.1029/2012GL053385,FALSE,TRUE,green
10.1111/gcb.12629,FALSE,TRUE,green
10.5194/acp-14-7059-2014,TRUE,TRUE,gold
10.1038/NGEO1829,FALSE,FALSE,closed
10.4155/CMT.13.61,FALSE,TRUE,green
10.1029/2010JD013887,FALSE,TRUE,green
10.5194/amt-7-1681-2014,TRUE,TRUE,gold
10.1002/ppp.687,FALSE,FALSE,closed
10.1175/2014BAMSSTATE0FTHECLIMATE.1,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1080/01431161.2010.517803,FALSE,FALSE,closed
10.1002/2014GL061154,FALSE,FALSE,closed
10.1073/pnas.1409659111,FALSE,TRUE,bronze
10.5194/acp-9-6041-2009,TRUE,TRUE,gold
10.1038/NGEO2234,FALSE,TRUE,green
10.1002/2014GL060212,FALSE,FALSE,closed
10.1002/9781444317145.CH6,FALSE,FALSE,closed
10.1002/qj.776,FALSE,TRUE,green
10.12952/journal.elementa.000029,TRUE,TRUE,gold
10.1175/2013BAMSSTATE0FTHECLIMATE.1,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1002/2013JC009579,FALSE,TRUE,green
10.1002/2013GL058464,FALSE,TRUE,green
10.1175/1520-0442(1996)009<1731:OOACAR>2.0.CO;2,FALSE,TRUE,hybrid
10.1038/nature02206,FALSE,FALSE,closed
10.1175/1520-0442(2000)013<2786:EIBOPO>2.0.CO;2,FALSE,TRUE,hybrid
10.1002/joc.3810,FALSE,FALSE,closed
10.1175/JCLI3816.1,FALSE,TRUE,green
10.1175/JCLI-D-11-00228.1,FALSE,TRUE,green
10.1016/j.atmosenv.2012.01.059,FALSE,FALSE,closed
10.1017/S0954102012000818,FALSE,FALSE,closed
10.1029/2009JD013005,FALSE,TRUE,green
10.1007/s003820000075,FALSE,TRUE,green
10.1175/1520-0469(1996)053<2076:TEOVSO>2.0.CO;2,FALSE,TRUE,bronze
10.1029/2012GL053387,FALSE,TRUE,green
10.1146/annurev-marine-120408-151453,FALSE,TRUE,green
10.1002/2014JD021712,FALSE,FALSE,closed
10.1029/2002JA009694,FALSE,FALSE,closed
10.1029/2007GL032838,FALSE,TRUE,green
10.1109/TGRS.2012.2210721,FALSE,FALSE,closed
10.1002/joc.2412,FALSE,TRUE,green
10.1175/2014BAMSSTATEOFTHECLIMATE.1,FALSE,FALSE,closed
10.1098/rsta.2010.0341,FALSE,TRUE,bronze
10.5670/oceanog.2010.08,TRUE,TRUE,gold
10.1029/2005JD006849,FALSE,TRUE,green
10.1038/nature07080,FALSE,FALSE,closed
10.1175/BAMS-D-12-00109.1,FALSE,TRUE,green
10.1038/444695a,FALSE,TRUE,green
10.1146/annurev.marine.010908.163834,FALSE,TRUE,green
10.1016/j.rse.2014.07.023,FALSE,FALSE,closed
10.5194/hess-15-1675-2011,TRUE,TRUE,gold
10.1029/2012GL052988,FALSE,TRUE,green
10.1029/2010JD015397,FALSE,TRUE,green
10.1175/JCLI-D-13-00052.1,FALSE,TRUE,green
10.1002/hyp.6131,FALSE,FALSE,closed
10.5194/cp-8-1649-2012,TRUE,TRUE,gold
10.1088/1748-9326/9/11/114017,TRUE,TRUE,gold
10.1126/science.1212222,FALSE,TRUE,green
10.1175/2010JCLI3377.1,FALSE,TRUE,hybrid
10.1175/1520-0442(2001)014<3255:SIACBC>2.0.CO;2,FALSE,TRUE,hybrid
10.1007/BF00049368,FALSE,FALSE,closed
10.1002/joc.3370120406,FALSE,FALSE,closed
10.1029/2000JD900637,FALSE,FALSE,closed
10.2151/sola.2011-038,FALSE,TRUE,bronze
10.1175/1520-0442(2001)014<2266:MOITDV>2.0.CO;2,FALSE,TRUE,green
10.1126/science.172.3985.845,FALSE,FALSE,closed
10.1175/1520-0469(1988)045<1143:TMIOH>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0469(1995)052<3969:SOTCTS>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/1520-0442(1999)012<2719:MVIGSS>2.0.CO;2,FALSE,TRUE,green
10.1029/2000GL012745,FALSE,TRUE,green
10.1038/NCLIMATE2106,FALSE,TRUE,green
10.1175/JCLI3322.1,FALSE,TRUE,green
10.1364/AO.54.001984,FALSE,FALSE,closed
10.1109/36.701076,FALSE,TRUE,green
10.1016/j.csr.2013.06.013,FALSE,FALSE,closed
10.1126/science.281.5374.200,FALSE,TRUE,green
10.1038/nclimate2425,FALSE,TRUE,green
10.1002/grl.50834,FALSE,FALSE,closed
10.1002/2014GL062509,FALSE,FALSE,closed
10.1002/wrcr.20192,FALSE,FALSE,closed
10.1126/science.281.5374.237,FALSE,TRUE,green
10.1029/2001JD001350,FALSE,TRUE,green
10.1029/2008JD009809,FALSE,TRUE,green
10.5194/gmd-8-975-2015,TRUE,TRUE,gold
10.5194/gmd-2-253-2009,TRUE,TRUE,gold
10.1029/2005GB002530,FALSE,TRUE,green
10.1007/BF02108283,FALSE,FALSE,closed
10.1007/s00382-010-0905-0,FALSE,TRUE,green
10.1175/2008JCLI2459.1,FALSE,TRUE,green
10.1175/JCLI-D-11-00666.1,FALSE,TRUE,hybrid
10.1088/1748-9326/10/1/014005,TRUE,TRUE,gold
10.1175/MWR3204.1,FALSE,TRUE,green
10.1029/2005JD006169,FALSE,TRUE,green
10.1073/pnas.1222477110,FALSE,TRUE,bronze
10.1016/j.dsr.2004.11.017,FALSE,FALSE,closed
10.5194/acpd-15-5849-2015,FALSE,TRUE,green
10.1111/gcb.12406,FALSE,FALSE,closed
10.1088/1748-9326/9/2/025004,TRUE,TRUE,gold
10.1088/1748-9326/8/1/015035,TRUE,TRUE,gold
10.3133/ds832,FALSE,TRUE,bronze
10.5194/tc-7-1263-2013,TRUE,TRUE,gold
10.1126/science.1234532,FALSE,TRUE,green
10.1038/nature10089,FALSE,FALSE,closed
10.1016/j.dsr.2012.09.003,FALSE,FALSE,closed
10.1038/srep06112,TRUE,TRUE,gold
10.5589/m11-001,FALSE,FALSE,closed
10.5194/acp-9-8317-2009,TRUE,TRUE,gold
10.1007/s10584-008-9476-z,FALSE,FALSE,closed
10.1002/2014JC010083,FALSE,FALSE,closed
10.1029/2010GL043870,FALSE,FALSE,closed
10.1175/1520-0442(1996)009<1169:PMFTAO>2.0.CO;2,FALSE,TRUE,hybrid
10.1126/science.1060040,FALSE,TRUE,bronze
10.1029/96JC01146,FALSE,FALSE,closed
10.1029/2003EO510001,FALSE,TRUE,green
10.1029/2000JC000396,FALSE,TRUE,green
10.5670/oceanog.2009.78,TRUE,TRUE,gold
10.1029/2011JC007198,FALSE,TRUE,green
10.1002/2013JC009067,FALSE,FALSE,closed
10.1016/j.dsr.2010.03.011,FALSE,FALSE,closed
10.1007/s10584-011-0154-1,FALSE,TRUE,green
10.1038/nature06502,FALSE,FALSE,closed
10.1127/0941-2948/2008/0298,FALSE,FALSE,closed
10.1029/97GB03658,FALSE,FALSE,closed
10.1016/j.geomorph.2014.03.051,FALSE,TRUE,green
10.1016/j.geomorph.2014.04.005,FALSE,FALSE,closed
10.1007/s10584-011-0137-2,FALSE,TRUE,green
10.1002/joc.4095,FALSE,FALSE,closed
10.1175/JAS-D-13-0215.1,FALSE,TRUE,green
10.1111/j.1752-1688.1999.tb03592.x,FALSE,FALSE,closed
10.3189/172756400781820192,FALSE,TRUE,bronze
10.3189/002214311796406121,FALSE,TRUE,bronze
10.1175/JCLI-D-11-00668.1,FALSE,FALSE,closed
10.1038/NCLIMATE2307,FALSE,FALSE,closed
10.1002/grl.50950,FALSE,TRUE,green
10.1002/2015GL063203,FALSE,TRUE,green
10.1029/2010RG000345,FALSE,TRUE,green
10.3189/172756503781830476,FALSE,TRUE,bronze
10.1002/joc.3711,FALSE,TRUE,green
10.1002/2015GL063083,FALSE,FALSE,closed
10.5194/bg-11-4039-2014,TRUE,TRUE,gold
10.1175/BAMS-D-12-00246.1,FALSE,TRUE,hybrid
10.1002/hyp.6720,FALSE,FALSE,closed
10.1029/2010GL044222,FALSE,FALSE,closed
10.1175/1520-0442(1999)012<2538:IVOTMJ>2.0.CO;2,FALSE,TRUE,hybrid
10.5194/acp-13-649-2013,TRUE,TRUE,gold
10.1175/2007JAMC1635.1,FALSE,TRUE,green
10.5194/acp-10-669-2010,TRUE,TRUE,gold
10.1016/j.rse.2014.08.030,FALSE,TRUE,hybrid
10.1175/BAMS-91-7-STATE0FTHECLIMATE,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.3390/rs2051320,TRUE,TRUE,gold
10.1029/2011JC007039,FALSE,TRUE,green
10.1111/j.1600-0889.2006.00201.x,FALSE,FALSE,closed
10.1029/2009E0010001,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1002/2014GL060172,FALSE,TRUE,green
10.1038/NGEO1627,FALSE,FALSE,closed
10.1175/2008BAMS2355.1,FALSE,TRUE,green
10.1175/2008JCLI2223.1,FALSE,TRUE,green
10.1175/JCLI-D-13-00633.1,FALSE,TRUE,green
10.1175/JCLI-D-12-00265.1,FALSE,TRUE,hybrid
10.1175/2011JCLI4213.1,FALSE,TRUE,hybrid
10.1175/JTECH-D-13-00034.1,FALSE,TRUE,hybrid
10.1002/grl.50885,FALSE,FALSE,closed
10.1109/IGARSS.2012.6352514,FALSE,FALSE,closed
10.1175/JHM560.1,FALSE,TRUE,hybrid
10.1029/2009GL040000,FALSE,TRUE,green
10.1175/2009JTECHA1223.1,FALSE,TRUE,hybrid
10.5194/acp-13-4073-2013,TRUE,TRUE,gold
10.1002/ppp.728,FALSE,FALSE,closed
10.3402/tellusb.v64i0.18964,TRUE,TRUE,gold
10.1007/s10872-009-0027-7,FALSE,FALSE,closed
10.1038/nature10847,FALSE,FALSE,closed
10.1175/1520-0442(1999)012<3335:COAGSR>2.0.CO;2,FALSE,TRUE,green
10.1063/PT.3.2147,FALSE,TRUE,bronze
10.1029/2009GL038276.,FALSE,TRUE,green
10.1175/2010JCLI3997.1,FALSE,TRUE,green
10.1002/jgrc.20307,FALSE,FALSE,closed
10.1029/2011JD017139,FALSE,TRUE,green
10.1007/s00382-007-0306-1,FALSE,FALSE,closed
10.1029/2007JF000837,FALSE,TRUE,green
10.1126/science.1249055,FALSE,FALSE,closed
10.5194/bg-9-527-2012,TRUE,TRUE,gold
10.1175/1520-0477(1996)077<0437:TNYRP>2.0.CO;2,FALSE,TRUE,hybrid
10.1175/Bams-83-11-1631,FALSE,TRUE,bronze
10.5194/tc-6-235-2012,TRUE,TRUE,gold
10.1175/JCLI-D-11-00735.1,FALSE,TRUE,green
10.1175/2010JCLI3389.1,FALSE,TRUE,green
10.5194/acp-13-5351-2013,TRUE,TRUE,gold
10.1002/grl.51007,FALSE,TRUE,green
10.1038/nature12140,FALSE,FALSE,closed
10.1029/2009JD011773,FALSE,FALSE,closed
10.1034/j.1600-0870.1999.t01-3-00003.x,FALSE,TRUE,green
10.1073/pnas.1405397111,FALSE,TRUE,bronze
10.1029/2010JD015220,FALSE,TRUE,green
10.1029/2010JD015218,FALSE,TRUE,green
10.1016/j.pocean.2014.12.010,FALSE,FALSE,closed
10.5194/acp-10-12073-2010,TRUE,TRUE,gold
10.1029/2008RG000266,FALSE,TRUE,green
10.1175/1520-0493(1992)120<1900:CAAWTC>2.0.CO;2,FALSE,TRUE,hybrid
10.1038/ncomms5646,FALSE,TRUE,bronze
10.1029/2009GL039006,FALSE,TRUE,green
10.1007/s00382-015-2546-9,FALSE,FALSE,closed
10.1029/2006JD007879,FALSE,TRUE,green
10.1038/NGEO1955,FALSE,TRUE,green
10.1175/MWR-D-12-00323.1,FALSE,TRUE,green
10.1175/2009BAMS2755.1,FALSE,TRUE,hybrid
10.1175/1520-0493(1987)115<1407:DAOCLC>2.0.CO;2,FALSE,TRUE,hybrid
10.2151/jmsj.2015-001,TRUE,TRUE,gold
10.1002/2013JD020398,FALSE,FALSE,closed
10.1029/2007JD008918,FALSE,FALSE,closed
10.1029/2010GL045777,FALSE,TRUE,green
10.1038/nature12534,FALSE,TRUE,green
10.1029/2007JD009753,FALSE,FALSE,closed
10.1175/1520-0442(1994)007<1131:PMOOLR>2.0.CO;2,FALSE,TRUE,green
10.1175/JAMC-D-13-061.1,FALSE,TRUE,hybrid
10.1175/1520-0469(1982)039<2088:TDMAMD>2.0.CO;2,FALSE,TRUE,hybrid
10.1007/s00382-013-1865-y,FALSE,FALSE,closed
10.5194/tc-8-1217-2014,TRUE,TRUE,gold
10.1016/j.rse.2013.11.015,FALSE,FALSE,closed
10.1007/s00382-012-1331-2,FALSE,TRUE,hybrid
10.5670/oceanog.2010.07,TRUE,TRUE,gold
10.1029/2003GL017096,FALSE,TRUE,green
10.1002/2014GB004853,FALSE,TRUE,green
10.1175/MWR-D-12-00254.1,FALSE,TRUE,green
10.5194/essd-7-47-2015,TRUE,TRUE,gold
10.1029/2009GB003599,FALSE,TRUE,green
10.1016/j.jhydrol.2004.03.028,FALSE,FALSE,closed
10.1029/2010JD015419,FALSE,TRUE,green
10.1029/2006JD008132,FALSE,TRUE,green
10.1029/2012GL051106,FALSE,TRUE,green
10.1029/2008GL037155,FALSE,FALSE,closed
10.1007/s11434-012-5323-8,FALSE,TRUE,bronze
10.1175/JCLI-D-12-00093.1,FALSE,TRUE,green
10.1175/2008JCLI2515.1,FALSE,TRUE,hybrid
10.1175/2008MWR2277.1,FALSE,TRUE,green
10.1002/2014GL061281,FALSE,TRUE,hybrid
10.1002/grl.50091,FALSE,TRUE,green
10.1038/ngeo2066,FALSE,FALSE,closed
10.1029/2005JF000318,FALSE,TRUE,green
10.1080/01431160500213342,FALSE,FALSE,closed
10.1073/pnas.1003336107,FALSE,TRUE,bronze
10.1016/j.rse.2012.03.014,FALSE,FALSE,closed
10.1038/nclimate2581,FALSE,FALSE,closed
10.1038/NCLIMATE2387,FALSE,FALSE,closed
10.1007/s10712-012-9175-1,FALSE,TRUE,hybrid
10.1175/2008JCLI2637.1,FALSE,TRUE,green
10.1029/2005GL022727,FALSE,TRUE,green
10.1080/01431160902825016,FALSE,TRUE,hybrid
10.1146/annurev-marine-120710-100740,FALSE,TRUE,green
10.1175/JPO3130.1,FALSE,TRUE,green
10.1029/2010JC006285,FALSE,TRUE,green
10.1029/2007GL032793,FALSE,FALSE,closed
10.1073/pnas.1210239109,FALSE,TRUE,bronze
10.1175/2009JCLI3104.1,FALSE,TRUE,hybrid
10.1175/JCLI-D-12-00752.1,FALSE,TRUE,green
10.1007/s10712-011-9167-6,FALSE,FALSE,closed
10.1038/nature09043,FALSE,FALSE,closed
10.1007/s00382-013-1891-9,FALSE,TRUE,hybrid
10.1016/B978-0-12-391851-2.00029-5,FALSE,FALSE,closed
